tdata, tkeep, tvalid, tlast, tready, tuser
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000400000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
0000000000000000, ff, 1, 0, 1, 0245dc77
1100000000000000, ff, 1, 1, 1, 0245dc77
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000400000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000004, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, ff, 1, 0, 1, 02448cee
0000000000000000, 0f, 1, 1, 1, 02448cee
